date,open,high,low,close
2020-10-09,1894.19,1930.83,1893.32,1929.43
2020-10-08,1887.4,1900.73,1881.86,1893.09
2020-10-07,1878.84,1898.31,1873.05,1887.22
2020-10-06,1913.28,1921.1,1874.57,1877.13
2020-10-05,1902.24,1918.74,1886.81,1912.9
2020-10-02,1905.65,1917.28,1889.57,1898.7
2020-10-01,1885.8,1912.09,1884.48,1905.05
2020-09-30,1897.81,1902.39,1881.31,1885.44
2020-09-29,1881.4,1899.24,1875.56,1897.69
2020-09-28,1859.0,1883.39,1849.19,1880.85
2020-09-25,1868.61,1875.28,1852.59,1860.05
2020-09-24,1863.42,1877.3,1848.45,1868.04
2020-09-23,1900.2,1905.56,1855.77,1863.55
2020-09-22,1912.8,1919.99,1894.93,1899.28
2020-09-21,1949.55,1955.75,1883.21,1912.57
2020-09-18,1943.87,1960.2,1941.79,1949.69
2020-09-17,1959.99,1963.48,1932.99,1942.6
2020-09-16,1956.19,1973.63,1949.89,1959.32
2020-09-15,1957.31,1972.35,1948.64,1955.52
2020-09-14,1941.05,1962.52,1937.46,1956.37
2020-09-11,1955.2,1957.95,1937.42,1941.5
2020-09-10,1946.06,1966.5,1941.42,1954.07
2020-09-09,1932.26,1950.95,1920.2,1946.66
2020-09-08,1929.14,1940.8,1906.57,1931.26
2020-09-07,1930.35,1941.45,1924.43,1929.18
2020-09-04,1931.51,1942.25,1916.64,1932.85
2020-09-03,1943.0,1951.15,1921.95,1930.85
2020-09-02,1969.71,1974.41,1932.75,1942.98
2020-09-01,1967.58,1992.26,1963.22,1970.49
2020-08-31,1965.39,1976.53,1954.55,1970.15
2020-08-28,1929.44,1973.81,1923.71,1964.89
2020-08-27,1953.35,1976.32,1909.96,1929.2
2020-08-26,1928.66,1955.15,1902.81,1954.03
2020-08-25,1932.66,1937.55,1914.31,1928.19
2020-08-24,1938.63,1962.04,1924.28,1933.09
2020-08-21,1946.96,1956.37,1911.76,1940.16
2020-08-20,1929.28,1955.99,1925.47,1943.6
2020-08-19,2001.22,2006.51,1924.63,1929.82
2020-08-18,1985.47,2015.23,1977.56,2001.2
2020-08-17,1946.22,1990.91,1929.74,1986.2
2020-08-14,1953.98,1962.62,1932.46,1944.29
2020-08-13,1920.87,1966.83,1913.42,1954.0
2020-08-12,1911.26,1949.26,1863.92,1918.07
2020-08-11,2027.11,2031.59,1901.57,1911.64
2020-08-10,2033.71,2050.1,2019.42,2027.77
2020-08-07,2064.52,2072.9,2015.48,2035.03
2020-08-06,2040.03,2069.84,2034.83,2063.81
2020-08-05,2018.98,2056.1,2010.33,2040.4
2020-08-04,1976.45,2019.96,1968.38,2018.52
2020-08-03,1980.43,1985.22,1960.15,1977.25
2020-07-31,1960.96,1981.11,1955.99,1975.89
2020-07-30,1970.89,1972.25,1940.17,1960.5
2020-07-29,1959.71,1980.67,1944.96,1970.73
2020-07-28,1942.22,1981.14,1907.69,1959.5
2020-07-27,1899.29,1945.71,1899.29,1942.42
2020-07-24,1886.83,1906.47,1881.58,1901.46
2020-07-23,1871.97,1898.49,1862.38,1887.44
2020-07-22,1841.89,1872.41,1840.25,1872.07
2020-07-21,1815.53,1843.75,1815.44,1842.22
2020-07-20,1809.28,1820.76,1805.7,1816.09
2020-07-17,1797.3,1812.59,1795.11,1809.9
2020-07-16,1811.72,1813.41,1795.1,1797.05
2020-07-15,1808.14,1815.0,1802.91,1811.9
2020-07-14,1802.77,1810.94,1791.02,1807.78
2020-07-13,1798.69,1813.65,1797.94,1803.39
2020-07-10,1801.71,1810.94,1794.47,1798.89
2020-07-09,1810.68,1815.99,1795.76,1803.19
2020-07-08,1794.93,1818.37,1791.82,1810.78
2020-07-07,1784.57,1797.93,1774.37,1795.26
2020-07-06,1776.24,1786.98,1770.09,1783.9
2020-07-03,1774.03,1777.01,1772.03,1775.05
2020-07-02,1769.6,1780.21,1757.85,1776.13
2020-07-01,1780.91,1789.27,1759.02,1770.32
2020-06-30,1771.77,1786.46,1765.77,1781.66
2020-06-29,1773.27,1775.86,1766.07,1772.28
2020-06-26,1762.35,1772.36,1748.04,1771.47
2020-06-25,1759.76,1768.84,1755.23,1761.82
2020-06-24,1769.09,1780.06,1761.09,1762.43
2020-06-23,1756.03,1771.69,1747.9,1767.54
2020-06-22,1749.0,1763.82,1743.78,1755.44
2020-06-19,1723.16,1745.68,1721.36,1743.62
2020-06-18,1725.57,1736.87,1717.28,1722.99
2020-06-17,1727.34,1730.62,1713.37,1727.04
2020-06-16,1725.79,1733.06,1715.93,1727.46
2020-06-15,1732.35,1734.78,1704.76,1725.53
2020-06-12,1728.32,1743.59,1723.12,1730.8
2020-06-11,1737.11,1744.72,1721.34,1727.51
2020-06-10,1714.33,1740.29,1708.83,1737.1
2020-06-09,1700.25,1720.75,1691.92,1714.57
2020-06-08,1684.16,1701.27,1677.61,1695.47
2020-06-05,1711.2,1716.39,1670.75,1685.83
2020-06-04,1699.11,1722.22,1697.4,1711.84
2020-06-03,1728.97,1732.92,1690.01,1698.63
2020-06-02,1740.93,1745.54,1721.52,1727.97
2020-06-01,1736.42,1744.52,1727.03,1740.34
2020-05-29,1721.7,1738.99,1713.79,1728.3
2020-05-28,1709.68,1727.69,1707.19,1719.4
2020-05-27,1712.03,1715.77,1693.6,1709.25
2020-05-26,1729.65,1736.29,1708.31,1712.45
2020-05-25,1734.73,1735.57,1720.47,1729.57
2020-05-22,1725.26,1741.51,1724.29,1736.07
2020-05-21,1750.18,1750.64,1717.56,1726.34
2020-05-20,1744.44,1754.08,1740.91,1749.5
2020-05-19,1733.37,1748.77,1725.83,1745.11
2020-05-18,1742.93,1764.81,1726.26,1732.32
2020-05-15,1731.13,1753.25,1728.52,1743.0
2020-05-14,1715.01,1737.34,1710.39,1730.65
2020-05-13,1701.21,1718.33,1697.92,1715.99
2020-05-12,1696.25,1711.04,1692.28,1702.72
2020-05-11,1703.76,1713.67,1691.56,1697.35
2020-05-08,1717.46,1724.56,1701.61,1702.65
2020-05-07,1686.08,1722.02,1681.96,1717.94
2020-05-06,1705.77,1707.85,1681.34,1685.88
2020-05-05,1701.78,1712.6,1691.13,1707.17
2020-05-04,1697.26,1712.0,1690.96,1701.69
2020-05-01,1685.24,1706.21,1669.82,1700.41
2020-04-30,1715.22,1726.14,1684.16,1685.05
2020-04-29,1708.72,1717.52,1697.72,1712.38
2020-04-28,1716.19,1716.19,1691.8,1708.63
2020-04-27,1724.86,1727.82,1705.82,1715.57
2020-04-24,1733.32,1737.89,1710.63,1729.43
2020-04-23,1713.0,1738.84,1704.05,1731.59
2020-04-22,1686.47,1719.66,1680.05,1714.82
2020-04-21,1694.22,1698.48,1660.99,1687.02
2020-04-20,1691.44,1703.02,1671.74,1694.12
2020-04-17,1713.49,1718.69,1678.52,1684.69
2020-04-16,1716.29,1738.74,1706.92,1718.4
2020-04-15,1729.43,1731.43,1706.99,1716.6
2020-04-14,1714.09,1748.5,1709.1,1729.7
2020-04-13,1682.25,1722.36,1672.95,1714.32
2020-04-10,1675.0,1696.5,1675.0,1689.9
2020-04-09,1644.28,1690.29,1642.34,1684.07
2020-04-08,1645.94,1657.06,1641.15,1646.52
2020-04-07,1662.38,1671.88,1641.06,1648.95
2020-04-06,1596.8,1669.76,1596.8,1663.0
2020-04-03,1609.99,1627.04,1607.0,1618.45
2020-04-02,1590.75,1621.27,1576.43,1613.79
2020-04-01,1569.45,1604.12,1568.91,1595.05
2020-03-31,1612.25,1623.52,1562.25,1571.31
2020-03-30,1617.38,1635.59,1607.63,1623.3
2020-03-27,1634.99,1640.76,1614.75,1623.5
2020-03-26,1620.16,1645.8,1595.81,1632.38
2020-03-25,1618.79,1636.29,1584.18,1613.79
2020-03-24,1565.36,1644.35,1564.77,1622.03
2020-03-23,1508.25,1561.76,1485.4,1553.81
2020-03-20,1470.39,1516.43,1460.49,1498.24
2020-03-19,1486.1,1501.61,1464.75,1471.0
2020-03-18,1527.3,1546.05,1472.6,1486.3
2020-03-17,1512.05,1553.11,1465.6,1528.58
2020-03-16,1550.59,1573.49,1451.68,1514.61
2020-03-13,1576.83,1597.72,1506.73,1529.7
2020-03-12,1634.69,1650.13,1560.96,1577.09
2020-03-11,1649.69,1670.97,1632.9,1635.03
2020-03-10,1678.9,1680.36,1642.11,1649.36
2020-03-09,1694.6,1703.16,1657.96,1680.2
2020-03-06,1670.66,1692.11,1647.98,1674.23
2020-03-05,1635.83,1674.66,1634.92,1670.61
2020-03-04,1639.85,1651.68,1631.99,1635.83
2020-03-03,1590.78,1649.5,1587.79,1639.77
2020-03-02,1590.99,1610.78,1579.54,1590.73
2020-02-28,1642.14,1649.49,1565.86,1585.12
2020-02-27,1640.56,1660.44,1635.66,1642.35
2020-02-26,1635.46,1655.07,1625.72,1639.96
2020-02-25,1660.72,1660.85,1629.01,1635.38
2020-02-24,1658.96,1688.96,1652.3,1660.72
2020-02-21,1619.79,1649.14,1618.99,1643.7
2020-02-20,1611.71,1623.74,1603.89,1619.7
2020-02-19,1601.8,1612.91,1599.49,1611.64
2020-02-18,1583.31,1605.35,1582.96,1601.91
2020-02-17,1584.75,1584.86,1578.4,1581.1
2020-02-14,1576.29,1585.04,1573.15,1584.7
2020-02-13,1565.62,1578.11,1565.43,1576.39
2020-02-12,1567.73,1570.48,1561.46,1565.63
2020-02-11,1572.01,1573.96,1562.18,1567.72
2020-02-10,1569.94,1577.16,1568.01,1572.3
2020-02-07,1566.96,1574.05,1562.38,1570.29
2020-02-06,1556.88,1568.29,1552.24,1566.85
2020-02-05,1552.57,1562.31,1547.2,1556.7
2020-02-04,1576.3,1579.54,1548.99,1552.55
2020-02-03,1589.85,1591.86,1571.26,1576.45
2020-01-31,1574.27,1590.2,1570.84,1590.2
2020-01-30,1576.98,1585.97,1572.49,1574.22
2020-01-29,1566.21,1577.96,1563.1,1577.12
2020-01-28,1582.05,1583.17,1565.64,1566.24
2020-01-27,1579.99,1586.72,1575.59,1581.95
2020-01-24,1563.29,1575.76,1556.16,1570.65
2020-01-23,1558.93,1567.94,1551.29,1563.33
2020-01-22,1558.03,1559.35,1549.81,1558.91
2020-01-21,1560.85,1568.65,1546.25,1558.02
2020-01-20,1558.56,1562.81,1556.35,1561.58
2020-01-17,1552.9,1561.3,1549.26,1556.61
2020-01-16,1556.17,1558.14,1547.85,1552.79
2020-01-15,1546.26,1558.23,1546.01,1556.19
2020-01-14,1548.31,1548.8,1535.88,1546.37
2020-01-13,1562.29,1562.3,1546.52,1548.3
2020-01-10,1552.26,1563.19,1545.32,1562.28
2020-01-09,1555.76,1561.33,1539.88,1552.37
2020-01-08,1573.99,1611.0,1551.97,1555.81
2020-01-07,1565.93,1577.38,1555.1,1573.99
2020-01-06,1560.59,1582.69,1560.59,1565.96
2020-01-03,1529.11,1553.45,1527.95,1551.65
2020-01-02,1517.13,1531.3,1517.09,1528.94
2020-01-01,1517.26,1517.48,1517.2,1517.3
2019-12-31,1515.51,1525.59,1514.79,1517.39
2019-12-30,1511.49,1516.3,1509.96,1515.22
2019-12-27,1511.55,1515.34,1506.73,1510.67
2019-12-26,1499.41,1512.55,1497.45,1511.55
2019-12-25,1499.55,1499.55,1499.55,1499.55
2019-12-24,1486.07,1501.08,1484.96,1499.56
2019-12-23,1478.2,1486.16,1477.5,1485.52
2019-12-20,1479.29,1481.06,1475.5,1478.2
2019-12-19,1475.29,1481.9,1472.6,1479.15
2019-12-18,1476.45,1479.39,1470.1,1475.44
2019-12-17,1476.25,1480.61,1474.06,1476.45
2019-12-16,1475.45,1479.86,1472.8,1476.25
2019-12-13,1469.62,1478.0,1462.41,1475.81
2019-12-12,1474.85,1486.9,1464.45,1469.43
2019-12-11,1464.04,1478.9,1462.14,1474.85
2019-12-10,1462.08,1469.24,1459.55,1464.21
2019-12-09,1459.19,1465.5,1458.55,1461.99
2019-12-06,1475.85,1477.15,1458.42,1459.76
2019-12-05,1474.06,1480.5,1472.6,1475.7
2019-12-04,1477.21,1484.25,1471.21,1474.35
2019-12-03,1462.5,1481.9,1458.87,1477.34
2019-12-02,1466.73,1466.73,1453.7,1462.44
2019-11-29,1456.7,1467.21,1453.38,1464.8
2019-11-28,1456.85,1458.45,1454.19,1458.34
2019-11-27,1461.35,1461.82,1452.2,1454.35
2019-11-26,1455.28,1463.06,1450.7,1461.6
2019-11-25,1462.14,1462.14,1453.5,1454.97
2019-11-22,1464.4,1473.15,1461.0,1462.29
2019-11-21,1471.4,1475.85,1462.43,1464.4
2019-11-20,1472.39,1478.9,1465.66,1471.25
2019-11-19,1470.85,1475.5,1464.3,1472.38
2019-11-18,1467.51,1474.1,1455.97,1470.85
2019-11-15,1471.2,1471.43,1462.05,1467.37
2019-11-14,1463.18,1474.48,1460.76,1471.2
2019-11-13,1457.19,1467.14,1455.9,1463.19
2019-11-12,1455.79,1460.32,1445.43,1457.19
2019-11-11,1458.96,1466.59,1448.14,1455.9
2019-11-08,1468.01,1473.25,1456.05,1458.66
2019-11-07,1490.29,1492.32,1461.0,1468.07
2019-11-06,1484.1,1494.3,1482.21,1490.46
2019-11-05,1509.64,1509.9,1479.35,1484.1
2019-11-04,1513.8,1514.93,1504.46,1509.63
2019-11-01,1513.53,1515.81,1503.3,1513.95
2019-10-31,1496.39,1514.39,1493.64,1513.36
2019-10-30,1487.6,1496.8,1481.02,1495.4
2019-10-29,1492.64,1495.0,1483.71,1487.6
2019-10-28,1504.21,1508.36,1489.65,1492.69
2019-10-25,1504.75,1518.1,1500.55,1504.73
2019-10-24,1492.3,1504.21,1488.02,1503.65
2019-10-23,1488.2,1496.24,1487.49,1492.1
2019-10-22,1484.66,1489.17,1480.84,1488.05
2019-10-21,1492.02,1495.31,1481.75,1484.5
2019-10-18,1492.32,1494.33,1484.8,1490.1
2019-10-17,1490.4,1497.43,1483.35,1491.89
2019-10-16,1481.28,1491.6,1477.05,1489.77
2019-10-15,1493.25,1497.99,1477.46,1481.17
2019-10-14,1488.6,1497.1,1482.6,1492.9
2019-10-11,1494.46,1503.49,1474.3,1489.85
2019-10-10,1505.6,1517.07,1491.4,1494.3
2019-10-09,1506.06,1511.6,1499.7,1505.7
2019-10-08,1493.4,1508.56,1487.49,1505.51
2019-10-07,1504.76,1509.47,1489.94,1493.6
2019-10-04,1505.19,1510.94,1497.01,1504.6
2019-10-03,1499.55,1518.75,1495.85,1505.0
2019-10-02,1479.19,1504.98,1474.25,1499.51
2019-10-01,1472.3,1487.42,1458.9,1478.98
2019-09-30,1497.08,1500.5,1464.24,1472.25
2019-09-27,1506.18,1507.79,1486.98,1496.94
2019-09-26,1503.89,1512.6,1501.74,1505.8
2019-09-25,1531.6,1535.4,1501.41,1504.15
2019-09-24,1522.5,1536.1,1515.95,1532.3
2019-09-23,1516.65,1527.05,1511.35,1522.12
2019-09-20,1499.6,1517.21,1498.0,1517.15
2019-09-19,1493.6,1504.2,1488.8,1499.2
2019-09-18,1501.4,1511.25,1484.41,1493.9
2019-09-17,1499.45,1507.9,1493.9,1503.1
2019-09-16,1503.59,1512.81,1496.2,1498.8
2019-09-13,1498.45,1509.06,1485.51,1488.7
2019-09-12,1497.45,1523.86,1488.65,1498.95
2019-09-11,1486.45,1498.41,1484.9,1497.6
2019-09-10,1499.6,1501.9,1484.8,1486.4
2019-09-09,1507.1,1515.5,1497.6,1498.95
2019-09-06,1519.25,1527.7,1502.75,1506.95
2019-09-05,1552.45,1553.25,1509.28,1519.35
2019-09-04,1547.05,1557.25,1533.68,1552.6
2019-09-03,1529.6,1549.8,1521.4,1547.0
2019-09-02,1520.05,1533.77,1519.05,1530.59
2019-08-30,1527.6,1533.4,1517.51,1520.25
2019-08-29,1539.2,1550.7,1519.4,1527.7
2019-08-28,1541.69,1547.1,1531.5,1539.1
2019-08-27,1526.25,1544.63,1524.75,1542.64
2019-08-26,1539.25,1554.91,1524.55,1526.35
2019-08-23,1499.55,1530.43,1493.45,1526.85
2019-08-22,1502.1,1504.6,1491.7,1498.8
2019-08-21,1507.7,1508.4,1496.1,1502.3
2019-08-20,1495.55,1508.39,1492.75,1507.1
2019-08-19,1511.0,1512.9,1492.4,1495.3
2019-08-16,1524.0,1527.8,1504.2,1514.15
2019-08-15,1516.74,1526.76,1508.25,1523.2
2019-08-14,1501.38,1524.1,1494.25,1516.34
2019-08-13,1510.61,1534.56,1481.31,1501.39
2019-08-12,1497.51,1517.71,1487.68,1511.4
2019-08-09,1501.4,1508.4,1494.62,1497.24
2019-08-08,1501.95,1510.35,1490.74,1500.95
2019-08-07,1474.25,1510.4,1472.36,1501.2
2019-08-06,1464.2,1475.21,1456.65,1474.27
2019-08-05,1440.6,1469.8,1436.9,1463.8
2019-08-02,1445.66,1448.05,1430.08,1440.7
2019-08-01,1411.21,1445.81,1400.56,1445.31
2019-07-31,1430.91,1432.94,1411.35,1413.8
2019-07-30,1426.71,1433.03,1421.91,1430.85
2019-07-29,1419.04,1428.25,1416.86,1426.94
2019-07-26,1414.59,1424.8,1413.77,1418.69
2019-07-25,1426.6,1433.86,1411.17,1414.53
2019-07-24,1417.26,1429.3,1416.2,1425.9
2019-07-23,1425.15,1429.25,1414.2,1417.39
2019-07-22,1425.15,1429.83,1422.35,1425.12
2019-07-19,1446.38,1452.98,1420.29,1425.3
2019-07-18,1426.9,1448.3,1414.66,1446.3
2019-07-17,1406.41,1427.0,1399.95,1426.8
2019-07-16,1414.69,1418.43,1401.18,1406.33
2019-07-15,1415.9,1419.75,1407.76,1414.08
2019-07-12,1403.85,1416.88,1403.06,1415.74
2019-07-11,1419.4,1426.4,1401.6,1404.0
2019-07-10,1397.8,1419.2,1389.75,1419.0
2019-07-09,1395.3,1399.9,1386.21,1397.9
2019-07-08,1399.95,1407.9,1391.75,1395.5
2019-07-05,1415.81,1424.36,1386.92,1399.95
2019-07-04,1419.8,1422.0,1410.59,1415.64
2019-07-03,1419.95,1436.39,1412.48,1418.94
2019-07-02,1383.4,1419.72,1383.4,1418.44
2019-07-01,1392.83,1397.56,1381.76,1384.31
2019-06-28,1409.56,1424.64,1406.81,1409.5
2019-06-27,1409.56,1412.0,1400.25,1409.68
2019-06-26,1423.91,1424.06,1402.38,1408.75
2019-06-25,1419.17,1439.03,1412.3,1423.25
2019-06-24,1401.35,1421.3,1400.48,1419.55
2019-06-21,1388.22,1411.18,1382.4,1399.05
2019-06-20,1360.36,1393.24,1357.8,1388.18
2019-06-19,1346.56,1362.5,1341.15,1360.27
2019-06-18,1340.09,1354.6,1338.65,1346.48
2019-06-17,1341.91,1343.38,1332.7,1339.54
2019-06-14,1341.55,1358.29,1337.83,1341.58
2019-06-13,1334.0,1343.43,1332.27,1342.35
2019-06-12,1326.78,1338.62,1326.18,1333.55
2019-06-11,1328.26,1330.06,1319.6,1326.91
2019-06-10,1335.96,1337.84,1324.9,1328.13
2019-06-07,1335.6,1348.48,1330.08,1340.7
2019-06-06,1332.36,1340.43,1327.8,1335.55
2019-06-05,1325.5,1344.26,1324.6,1330.18
2019-06-04,1325.05,1329.38,1319.98,1325.28
2019-06-03,1307.55,1328.3,1306.7,1325.17
2019-05-31,1288.35,1307.04,1288.09,1305.65
2019-05-30,1279.71,1289.22,1274.79,1288.85
2019-05-29,1279.71,1285.77,1278.87,1279.6
2019-05-28,1285.59,1286.86,1276.07,1279.49
2019-05-27,1285.8,1287.72,1283.8,1285.2
2019-05-24,1283.4,1285.42,1280.45,1284.89
2019-05-23,1273.8,1287.63,1272.58,1283.45
2019-05-22,1274.61,1277.42,1272.15,1273.62
2019-05-21,1277.95,1278.06,1269.22,1274.97
2019-05-20,1277.8,1279.14,1273.47,1277.74
2019-05-17,1286.5,1289.29,1274.91,1277.55
2019-05-16,1296.75,1298.92,1283.95,1286.65
2019-05-15,1297.17,1301.02,1292.7,1296.66
2019-05-14,1300.11,1303.51,1293.33,1297.03
2019-05-13,1286.56,1301.35,1281.6,1299.9
2019-05-10,1284.36,1289.73,1283.21,1286.0
2019-05-09,1280.49,1288.52,1279.41,1284.14
2019-05-08,1284.16,1291.79,1279.35,1280.93
2019-05-07,1281.55,1286.74,1278.5,1285.15
2019-05-06,1281.06,1285.76,1276.6,1280.33
2019-05-03,1270.61,1282.67,1268.81,1279.19
2019-05-02,1276.81,1278.18,1266.1,1270.54
2019-05-01,1283.46,1287.21,1272.99,1276.61
2019-04-30,1279.98,1286.39,1279.54,1283.6
2019-04-29,1286.4,1286.81,1277.78,1279.8
2019-04-26,1277.42,1288.99,1276.05,1286.25
2019-04-25,1275.6,1282.78,1273.5,1277.35
2019-04-24,1272.31,1278.74,1268.55,1275.36
2019-04-23,1275.26,1276.66,1266.15,1272.4
2019-04-22,1275.83,1279.96,1273.45,1274.92
2019-04-18,1273.38,1277.95,1271.02,1275.39
2019-04-17,1276.86,1280.06,1272.93,1274.14
2019-04-16,1287.91,1289.0,1273.1,1276.57
2019-04-15,1290.45,1292.01,1282.21,1287.88
2019-04-12,1292.3,1296.05,1290.11,1290.4
2019-04-11,1307.95,1309.36,1289.45,1292.6
2019-04-10,1303.96,1310.75,1300.89,1308.05
2019-04-09,1297.24,1306.34,1296.55,1304.13
2019-04-08,1291.65,1303.86,1291.35,1297.41
2019-04-05,1292.46,1293.77,1284.46,1291.7
2019-04-04,1289.95,1294.36,1280.84,1292.38
2019-04-03,1292.21,1294.67,1288.2,1289.9
2019-04-02,1287.55,1293.15,1285.16,1293.15
2019-04-01,1291.33,1297.04,1286.5,1287.66
2019-03-29,1290.14,1299.82,1286.6,1292.15
2019-03-28,1309.85,1312.63,1288.7,1290.55
2019-03-27,1315.81,1319.57,1308.07,1309.87
2019-03-26,1321.51,1323.24,1312.51,1315.51
2019-03-25,1313.05,1324.43,1310.8,1321.9
2019-03-22,1309.14,1315.08,1306.81,1313.38
2019-03-21,1312.64,1320.47,1303.25,1309.45
2019-03-20,1305.61,1316.83,1298.5,1312.48
2019-03-19,1303.45,1311.07,1302.45,1306.55
2019-03-18,1301.64,1306.78,1298.12,1303.7
2019-03-15,1295.74,1306.58,1293.66,1301.38
2019-03-14,1309.61,1310.46,1292.75,1296.28
2019-03-13,1302.01,1311.33,1300.56,1309.28
2019-03-12,1293.71,1302.19,1292.06,1302.01
2019-03-11,1298.7,1299.27,1290.15,1294.25
2019-03-08,1285.91,1300.99,1285.29,1298.39
2019-03-07,1286.71,1289.06,1281.16,1285.74
2019-03-06,1287.62,1291.07,1283.45,1286.76
2019-03-05,1286.67,1289.75,1280.95,1287.43
2019-03-04,1293.62,1297.11,1282.75,1286.66
2019-03-01,1312.81,1315.33,1290.16,1293.56
2019-02-28,1320.18,1327.42,1312.54,1313.05
2019-02-27,1328.91,1329.63,1316.51,1319.88
2019-02-26,1327.44,1330.59,1323.61,1328.96
2019-02-25,1328.57,1332.59,1325.03,1327.12
2019-02-22,1323.52,1333.17,1321.16,1327.8
2019-02-21,1338.89,1341.88,1322.24,1323.49
2019-02-20,1341.25,1346.81,1336.63,1338.49
2019-02-19,1325.9,1341.87,1322.33,1341.16
2019-02-18,1321.95,1328.39,1321.11,1326.9
2019-02-15,1312.98,1322.98,1311.16,1321.41
2019-02-14,1306.16,1314.43,1302.63,1312.55
2019-02-13,1310.88,1318.19,1304.5,1306.19
2019-02-12,1308.55,1315.12,1306.64,1310.89
2019-02-11,1314.22,1314.88,1303.58,1308.33
2019-02-08,1310.14,1315.72,1307.23,1314.07
2019-02-07,1305.87,1311.99,1302.17,1310.09
2019-02-06,1315.03,1315.88,1305.38,1306.22
2019-02-05,1311.75,1316.86,1310.3,1315.01
2019-02-04,1317.55,1318.8,1308.26,1311.75
2019-02-01,1320.95,1323.58,1315.66,1318.0
2019-01-31,1320.18,1326.68,1317.55,1320.94
2019-01-30,1312.27,1323.74,1308.81,1319.91
2019-01-29,1303.53,1312.05,1302.12,1311.93
2019-01-28,1303.49,1304.49,1297.26,1303.53
2019-01-25,1280.94,1303.69,1279.39,1303.22
2019-01-24,1282.74,1285.15,1276.97,1280.94
2019-01-23,1285.34,1286.92,1278.38,1282.39
2019-01-22,1279.73,1285.84,1277.25,1285.04
2019-01-21,1281.75,1284.29,1277.06,1280.28
2019-01-18,1292.18,1292.86,1280.64,1281.49
2019-01-17,1293.99,1295.84,1288.96,1291.9
2019-01-16,1289.13,1295.02,1287.59,1293.52
2019-01-15,1291.76,1294.7,1286.37,1289.31
2019-01-14,1287.16,1295.9,1287.16,1291.73
2019-01-11,1286.72,1295.65,1286.25,1288.0
2019-01-10,1293.11,1297.14,1285.81,1286.38
2019-01-09,1285.36,1293.95,1279.63,1293.13
2019-01-08,1289.13,1290.69,1279.2,1285.35
2019-01-07,1285.78,1295.14,1282.29,1288.67
2019-01-04,1294.06,1298.51,1276.49,1284.92
2019-01-03,1285.12,1295.27,1284.16,1293.99
2019-01-02,1281.62,1288.69,1278.33,1284.77
2019-01-01,1283.13,1283.24,1282.62,1282.62
2018-12-31,1280.08,1284.18,1277.09,1282.82
2018-12-28,1275.22,1282.17,1273.98,1280.75
2018-12-27,1266.89,1279.04,1266.09,1275.22
2018-12-26,1270.33,1279.14,1264.34,1266.98
2018-12-24,1259.09,1270.13,1258.34,1269.13
2018-12-21,1260.1,1262.84,1253.37,1256.01
2018-12-20,1243.7,1266.79,1242.89,1260.14
2018-12-19,1249.67,1258.41,1241.54,1243.39
2018-12-18,1246.01,1250.36,1244.44,1249.38
2018-12-17,1237.25,1248.18,1235.47,1245.91
2018-12-14,1242.41,1243.11,1232.48,1238.21
2018-12-13,1246.02,1247.13,1240.23,1242.46
2018-12-12,1243.25,1247.56,1241.95,1245.8
2018-12-11,1244.53,1249.62,1240.55,1242.94
2018-12-10,1250.43,1250.62,1241.21,1244.59
2018-12-07,1238.32,1250.42,1237.49,1248.1
2018-12-06,1237.87,1244.7,1234.64,1237.99
2018-12-05,1238.54,1239.35,1232.96,1237.56
2018-12-04,1231.35,1242.24,1230.41,1238.55
2018-12-03,1223.12,1234.94,1221.09,1231.08
2018-11-30,1223.97,1225.65,1216.24,1221.97
2018-11-29,1221.43,1229.35,1220.49,1223.99
2018-11-28,1214.64,1226.32,1210.73,1221.11
2018-11-27,1222.65,1225.6,1211.74,1214.69
2018-11-26,1224.0,1228.13,1221.14,1222.37
2018-11-23,1227.33,1229.27,1220.53,1223.19
2018-11-22,1226.69,1229.8,1225.3,1227.45
2018-11-21,1221.55,1230.15,1219.23,1226.02
2018-11-20,1224.37,1229.17,1219.67,1221.55
2018-11-19,1221.76,1225.26,1217.52,1224.05
2018-11-16,1213.02,1225.37,1212.48,1221.47
2018-11-15,1210.87,1216.36,1207.56,1213.0
2018-11-14,1202.26,1216.33,1197.12,1210.91
2018-11-13,1200.96,1205.57,1196.29,1202.35
2018-11-12,1209.46,1211.45,1200.18,1200.65
2018-11-09,1223.88,1223.97,1206.52,1209.6
2018-11-08,1225.99,1227.05,1219.63,1223.54
2018-11-07,1227.24,1236.23,1223.31,1226.11
2018-11-06,1231.66,1236.31,1223.41,1226.8
2018-11-05,1233.36,1235.46,1226.88,1231.3
2018-11-02,1234.04,1236.79,1229.85,1232.89
2018-11-01,1215.2,1237.83,1214.84,1233.24
2018-10-31,1223.0,1223.7,1211.92,1214.54
2018-10-30,1230.17,1231.45,1220.22,1223.44
2018-10-29,1234.16,1235.79,1224.45,1229.74
2018-10-26,1232.24,1243.73,1229.8,1233.59
2018-10-25,1234.59,1239.85,1228.08,1232.23
2018-10-24,1231.06,1234.27,1225.74,1234.22
2018-10-23,1222.32,1240.0,1221.72,1230.49
2018-10-22,1228.61,1230.18,1220.3,1222.17
2018-10-19,1225.66,1231.07,1223.03,1226.32
2018-10-18,1222.35,1230.85,1218.78,1225.75
2018-10-17,1224.08,1229.9,1220.32,1222.68
2018-10-16,1227.12,1232.77,1223.35,1224.43
2018-10-15,1217.45,1233.65,1217.4,1226.93
